Mac Prefix,Vendor Name,Private,Block Type,Last Update
8C:1F:64:2A:2,SERAP,FALSE,MA-S,5/24/2024
28:EB:B7,ambie corporation,FALSE,MA-L,5/28/2024
08:3B:E9,"New H3C Technologies Co., Ltd",FALSE,MA-L,5/28/2024
FC:AB:F5,zte corporation,FALSE,MA-L,5/28/2024
10:B6:5E,"New H3C Technologies Co., Ltd",FALSE,MA-L,5/28/2024
5C:EB:52,zte corporation,FALSE,MA-L,5/28/2024
0C:CD:B4,"Sichuan AI-Link Technology Co., Ltd.",FALSE,MA-L,5/28/2024
20:F3:07,zte corporation,FALSE,MA-L,5/28/2024
08:DA:33:1,TransTera Technology (HK) Limited,FALSE,MA-M,5/28/2024
08:DA:33:4,Cleverfox Equipments Private Limited,FALSE,MA-M,5/28/2024
08:DA:33:B,"Shenzhen Fanxiang lnformation Technology Co.,Ltd",FALSE,MA-M,5/28/2024
34:46:63:E,"Shenzhen ELECQ Technology Co.,Ltd",FALSE,MA-M,5/28/2024
08:DA:33:7,Origalys ElectroChem SAS,FALSE,MA-M,5/28/2024
08:DA:33,IEEE Registration Authority,FALSE,MA-L,5/29/2024
B0:32:26,"Keheng Information Industry Co., Ltd.",FALSE,MA-L,5/29/2024
3C:58:36,Sagemcom Broadband SAS,FALSE,MA-L,5/29/2024
64:7B:1E,Sagemcom Broadband SAS,FALSE,MA-L,5/29/2024
3C:D1:C9,Groupe SEB,FALSE,MA-L,5/29/2024
50:3D:7F,"Nokia Shanghai Bell Co., Ltd.",FALSE,MA-L,5/29/2024
08:DA:33:5,Shengqing Acoustics LLC,FALSE,MA-M,5/29/2024
08:DA:33:6,Videoline Surveillance Services Pvt. Ltd.,FALSE,MA-M,5/29/2024
08:DA:33:9,"Lens Technology (Xiangtan) Co.,Ltd",FALSE,MA-M,5/29/2024
08:DA:33:8,AMPACS Corporation,FALSE,MA-M,5/29/2024
08:DA:33:D,Shanghai ReeLink Global Communication Company LTD,FALSE,MA-M,5/29/2024
8C:1F:64:0C:D,DEUTA Werke GmbH,FALSE,MA-S,5/29/2024
8C:1F:64:7D:F,Secury360,FALSE,MA-S,5/29/2024
8C:1F:64:AF:9,Grossenbacher Systeme AG,FALSE,MA-S,5/29/2024
8C:1F:64:AF:3,HY smart,FALSE,MA-S,5/29/2024
8C:1F:64:F9:7,Dentalhitec,FALSE,MA-S,5/29/2024
8C:1F:64:A4:7,Saarni Cloud Oy,FALSE,MA-S,5/29/2024
8C:1F:64:86:6,Unitron Systems b.v.,FALSE,MA-S,5/29/2024
5A:6B:B4,Xconn Technologies,FALSE,CID,5/29/2024
E4:1E:33,Continental Automotive Technologies GmbH,FALSE,MA-L,5/29/2024
28:07:08,"Samsung Electronics Co.,Ltd",FALSE,MA-L,5/29/2024
84:CB:85,EM Microelectronic,FALSE,MA-L,5/29/2024
8C:5E:4D,DragonWave Technologies DMCC,FALSE,MA-L,5/29/2024
78:00:A8,PT HAN SUNG ELECTORONICS INDONESIA,FALSE,MA-L,5/29/2024
40:69:18,EM Microelectronic,FALSE,MA-L,5/29/2024
08:4F:66,"Shenzhen Skyworth Digital  Technology  CO., Ltd",FALSE,MA-L,5/29/2024
B0:F2:F6,"Samsung Electronics Co.,Ltd",FALSE,MA-L,5/29/2024
8C:1F:64:AD:3,Working Set Software Solutions,FALSE,MA-S,5/29/2024
8C:1F:64:AA:7,"SHENZHEN ANLIJI ELECTRONICS CO.,LTD",FALSE,MA-S,5/29/2024
30:F2:3C,TECNO MOBILE LIMITED,FALSE,MA-L,5/30/2024
18:4F:43,"UNIONMAN TECHNOLOGY CO.,LTD",FALSE,MA-L,5/30/2024
F8:6B:FA,Infinix mobility limited,FALSE,MA-L,5/30/2024
8C:1F:64:D2:8,MapleCloud Technologies,FALSE,MA-S,5/30/2024
8C:1F:64:F1:3,ACS Motion Control,FALSE,MA-S,5/30/2024
F4:1E:57,Routerboard.com,FALSE,MA-L,5/31/2024
74:AD:45,Valeo Auto- Electric Hungary Ltd,FALSE,MA-L,5/31/2024
CC:6E:2A,Cisco Meraki,FALSE,MA-L,5/31/2024
8:10:31,Lithiunal Energy,FALSE,MA-L,5/31/2024
1C:11:2F,"vivo Mobile Communication Co., Ltd.",FALSE,MA-L,5/31/2024
1C:83:EC,"Ubee Interactive co, Limited.",FALSE,MA-L,5/31/2024
B8:B4:C9,Cisco Meraki,FALSE,MA-L,5/31/2024
E4:57:68,"vivo Mobile Communication Co., Ltd.",FALSE,MA-L,5/31/2024
AC:F2:3C,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,FALSE,MA-L,5/31/2024
24:19:72,"Quectel Wireless Solutions Co.,Ltd.",FALSE,MA-L,5/31/2024
7C:F1:7E,TP-Link Systems Inc,FALSE,MA-L,3/13/2025
CC:DA:20,"Beijing Xiaomi Mobile Software Co., Ltd",FALSE,MA-L,5/31/2024
08:DA:33:3,AI Storm,FALSE,MA-M,5/31/2024
08:DA:33:C,"GITHON TECHNOLOGY CO., LTD.",FALSE,MA-M,5/31/2024
08:DA:33:A,"JAKA Robotics Co., Ltd.",FALSE,MA-M,5/31/2024
08:DA:33:2,"Shenzhen Zhenghao lnnovation Techenology Co.,LTD",FALSE,MA-M,5/31/2024
D0:1B:BE,Onward Brands,FALSE,MA-L,6/1/2024
50:1B:6A,"SUNITEC TECHNOLOGY CO.,LIMITED",FALSE,MA-L,6/1/2024
8C:1F:64:8B:7,DA-Design Oy,FALSE,MA-S,6/1/2024
70:C5:9C,Silicon Laboratories,FALSE,MA-L,6/3/2024
E4:06:BF,Silicon Laboratories,FALSE,MA-L,6/3/2024
F8:16:0C,"Shenzhen iComm Semiconductor CO.,LTD",FALSE,MA-L,9/9/2024
48:E6:C6,IEEE Registration Authority,FALSE,MA-L,6/3/2024
98:FA:2E,Sony Interactive Entertainment Inc.,FALSE,MA-L,6/3/2024
90:03:2E,Taicang T&W Electronics,FALSE,MA-L,6/3/2024
48:E6:C6:C,"Odin Solutions, S.L. - B73845893",FALSE,MA-M,6/3/2024
48:E6:C6:0,"Shenzhen Oumeihua Technology Co.,Ltd",FALSE,MA-M,6/3/2024
48:E6:C6:3,Varjo Technologies Oy,FALSE,MA-M,6/3/2024
08:DA:33:E,"Telo Communication（Shenzhen）Co.,Ltd",FALSE,MA-M,6/3/2024
08:DA:33:0,Smart and connective,FALSE,MA-M,6/3/2024
8C:1F:64:49:F,"Shenzhen Dongman Technology Co.,Ltd",FALSE,MA-S,6/3/2024
8C:1F:64:E2:E,RADA Electronics Industries Ltd.,FALSE,MA-S,6/3/2024
8C:1F:64:E7:6,HEITEC AG,FALSE,MA-S,6/3/2024
14:3A:9A,"Hon Hai Precision Industry Co.,LTD",FALSE,MA-L,6/4/2024
F4:0A:2E,"Shenzhen Skyworth Digital  Technology  CO., Ltd",FALSE,MA-L,6/5/2024
48:F1:EB,"Nintendo Co.,Ltd",FALSE,MA-L,6/5/2024
48:E6:C6:5,Annapurna labs,FALSE,MA-M,6/5/2024
8C:1F:64:4E:4,Nuvation Energy,FALSE,MA-S,6/5/2024
EC:30:8E,"Lierda Science & Technology Group Co., Ltd",FALSE,MA-L,6/7/2024
68:CC:BA,Dense Air Networks US LLC,FALSE,MA-L,6/7/2024
C0:1C:6A,"Google, Inc.",FALSE,MA-L,6/7/2024
8C:1E:CF,"UNIONMAN TECHNOLOGY CO.,LTD",FALSE,MA-L,6/7/2024
54:0A:77,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,6/7/2024
08:8B:C8,"Google, Inc.",FALSE,MA-L,6/7/2024
D0:69:FF,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,6/7/2024
C8:E0:7A,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,6/7/2024
48:E6:C6:9,Takiguchi Corporation,FALSE,MA-M,6/7/2024
48:E6:C6:A,AL HAMI INFORMATION TECHNOLOGY - L.L.C,FALSE,MA-M,6/7/2024
8C:1F:64:4F:4,Staco Energy Products,FALSE,MA-S,6/7/2024
8C:1F:64:1B:9,D.T.S Illuminazione Srl,FALSE,MA-S,6/7/2024
8C:1F:64:D1:C,Vesper Technologies,FALSE,MA-S,6/7/2024
8C:1F:64:0F:A,Nautel LTD,FALSE,MA-S,6/7/2024
7C:3E:82,"Bouffalo Lab (Nanjing) Co., Ltd.",FALSE,MA-L,6/10/2024
F0:24:F9,Espressif Inc.,FALSE,MA-L,6/10/2024
88:4F:59,"Cisco Systems, Inc",FALSE,MA-L,6/10/2024
7C:FA:80,"JiangSu Fulian Communication Technology Co., Ltd",FALSE,MA-L,6/10/2024
AC:B7:22,"Qingdao Haier Technology Co.,Ltd",FALSE,MA-L,6/10/2024
94:54:C5,Espressif Inc.,FALSE,MA-L,6/10/2024
C0:95:CF,Amazon Technologies Inc.,FALSE,MA-L,6/10/2024
2C:E3:8E,"Cisco Systems, Inc",FALSE,MA-L,6/10/2024
20:BE:B8,Amazon Technologies Inc.,FALSE,MA-L,6/10/2024
78:85:17,"Cisco Systems, Inc",FALSE,MA-L,6/10/2024
48:A4:FD,AltoBeam Inc.,FALSE,MA-L,6/10/2024
84:FF:C2,"Cisco Systems, Inc",FALSE,MA-L,6/10/2024
48:E6:C6:1,DEICO MUH. A.S.,FALSE,MA-M,6/10/2024
48:E6:C6:D,Digital Matter Pty Ltd,FALSE,MA-M,6/10/2024
8C:1F:64:72:F,GMV Aerospace and Defence SAU,FALSE,MA-S,6/10/2024
8C:1F:64:22:8,"Shenzhen Chuanxin Micro Technology Co., Ltd",FALSE,MA-S,6/10/2024
8C:1F:64:5A:4,DAVE SRL,FALSE,MA-S,6/10/2024
C0:87:06,"Shenzhen Qianfenyi Intelligent Technology Co.,LTD",FALSE,MA-L,6/11/2024
24:6A:0E,HP Inc.,FALSE,MA-L,6/11/2024
48:E6:C6:B,Q-PAC,FALSE,MA-M,6/11/2024
48:E6:C6:7,Macriot,FALSE,MA-M,6/11/2024
48:E6:C6:6,Moff Inc.,FALSE,MA-M,6/11/2024
48:E6:C6:2,Satlab,FALSE,MA-M,6/11/2024
8C:1F:64:6E:7,WiTricity Corporation,FALSE,MA-S,6/11/2024
8C:1F:64:18:6,Breas Medical AB,FALSE,MA-S,6/11/2024
8C:1F:64:A6:F,Cardinal Scales Manufacturing Co,FALSE,MA-S,6/11/2024
8C:1F:64:C4:E,iCE-Intelligent Controlled Environments,FALSE,MA-S,6/11/2024
8C:1F:64:B1:B,Nov'in,FALSE,MA-S,6/11/2024
8C:1F:64:12:D,"YUYAMA MFG Co.,Ltd",FALSE,MA-S,6/11/2024
8C:1F:64:F8:3,Vishay Nobel AB,FALSE,MA-S,6/11/2024
8C:1F:64:10:4,Timebeat.app Ltd,FALSE,MA-S,6/11/2024
8C:1F:64:15:D,Nhoa Energy Srl,FALSE,MA-S,6/12/2024
B0:7C:51,Ruckus Wireless,FALSE,MA-L,6/13/2024
48:E6:C6:4,"Shenzhen ZK Technology CO.,LTD.",FALSE,MA-M,6/13/2024
8C:1F:64:01:D,Nordson Corporation,FALSE,MA-S,6/13/2024
C4:84:FC,"Apple, Inc.",FALSE,MA-L,6/14/2024
44:09:DA,"Apple, Inc.",FALSE,MA-L,6/14/2024
CC:4B:04,"Apple, Inc.",FALSE,MA-L,6/14/2024
80:96:98,"Apple, Inc.",FALSE,MA-L,6/14/2024
0C:C5:6C,"Apple, Inc.",FALSE,MA-L,6/14/2024
20:2D:F6,"Apple, Inc.",FALSE,MA-L,6/14/2024
50:F3:51,"Apple, Inc.",FALSE,MA-L,6/14/2024
90:4C:C5,"Apple, Inc.",FALSE,MA-L,6/14/2024
EC:46:54,"Apple, Inc.",FALSE,MA-L,6/14/2024
74:42:18,"Apple, Inc.",FALSE,MA-L,6/14/2024
C4:B3:49,"Apple, Inc.",FALSE,MA-L,6/14/2024
34:F6:8D,"Apple, Inc.",FALSE,MA-L,6/14/2024
CC:27:46,"Apple, Inc.",FALSE,MA-L,6/14/2024
EC:97:A2,"Apple, Inc.",FALSE,MA-L,6/14/2024
44:9E:8B,"Apple, Inc.",FALSE,MA-L,6/14/2024
6C:1F:8A,"Apple, Inc.",FALSE,MA-L,6/14/2024
E0:C3:EA,"Apple, Inc.",FALSE,MA-L,6/14/2024
6C:3A:FF,"Apple, Inc.",FALSE,MA-L,6/14/2024
78:C4:FA,"Meta Platforms, Inc.",FALSE,MA-L,6/14/2024
10:2F:CA,"Apple, Inc.",FALSE,MA-L,6/14/2024
CC:3F:36,"Apple, Inc.",FALSE,MA-L,6/14/2024
C4:0F:A6,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,FALSE,MA-L,6/14/2024
44:3B:14,MitraStar Technology Corp.,FALSE,MA-L,6/14/2024
44:65:E0,"Merlion Consulting Services (Shenzhen) Co., Ltd",FALSE,MA-L,6/14/2024
48:E6:C6:8,"SANWA ELECTRONIC INSTRUMENT CO.,LTD",FALSE,MA-M,7/3/2024
8C:1F:64:FE:C,Newtec A/S,FALSE,MA-S,6/14/2024
60:FF:9E,AzureWave Technology Inc.,FALSE,MA-L,6/17/2024
4C:6B:B8,"Hui Zhou Gaoshengda Technology Co.,LTD",FALSE,MA-L,6/17/2024
00:56:F1,zte corporation,FALSE,MA-L,6/17/2024
0C:01:A5,zte corporation,FALSE,MA-L,6/17/2024
70:19:88,"Nanjing Qinheng Microelectronics Co., Ltd.",FALSE,MA-L,6/17/2024
38:54:39,Guangzhou Shiyuan Electronic Technology Company Limited,FALSE,MA-L,6/17/2024
60:B5:8D,AVM Audiovisuelles Marketing und Computersysteme GmbH,FALSE,MA-L,6/17/2024
F4:20:55,IEEE Registration Authority,FALSE,MA-L,6/17/2024
E8:12:2D,"UNIONMAN TECHNOLOGY CO.,LTD",FALSE,MA-L,6/17/2024
A4:1A:6E,zte corporation,FALSE,MA-L,6/17/2024
54:20:97,TTTech Auto  AG,FALSE,MA-L,6/17/2024
F4:20:55:A,"Shenzhen C & D Electronics Co., Ltd.",FALSE,MA-M,6/17/2024
F4:20:55:9,"Lens Technology (Xiangtan) Co.,Ltd",FALSE,MA-M,6/17/2024
F4:20:55:5,Proqualit Telecom LTDA,FALSE,MA-M,6/17/2024
F4:20:55:8,Huzhou Luxshare Precision Industry Co.LTD,FALSE,MA-M,6/19/2024
48:E6:C6:E,BEUPSYS,FALSE,MA-M,6/17/2024
8C:1F:64:5C:4,Cooltera Limited,FALSE,MA-S,6/17/2024
10:AB:C9,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
98:3F:E8,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
5C:5E:0A,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
FC:1A:46,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
4C:39:46,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
24:0A:3F,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
24:60:B3,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
20:3B:67,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
74:1E:B1,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
A4:9F:E7,"Samsung Electronics Co.,Ltd",FALSE,MA-L,6/18/2024
8C:1F:64:E8:9,PADL Software Pty Ltd,FALSE,MA-S,6/18/2024
40:F4:C9,FN-LINK TECHNOLOGY Ltd.,FALSE,MA-L,6/19/2024
30:63:EA,Juniper Networks,FALSE,MA-L,6/19/2024
18:2C:A9,"DASAN Networks, Inc.",FALSE,MA-L,6/19/2024
54:A5:52,"Shenzhen WeSing Interactive Entertainment Technology Co., Ltd",FALSE,MA-L,6/19/2024
8C:0D:D9,Skullcandy,FALSE,MA-L,6/19/2024
D0:48:A1,Juniper Networks,FALSE,MA-L,6/19/2024
8C:1F:64:1D:D,"Beijing Shengtongnaan Technology Development Co ., Ltd",FALSE,MA-S,6/19/2024
C4:EF:BB,"LCFC(Hefei) Electronics Technology co., ltd",FALSE,MA-L,6/19/2024
38:A5:C9,Tuya Smart Inc.,FALSE,MA-L,6/19/2024
54:5B:86,"Panasonic Automotive Systems Co.,Ltd",FALSE,MA-L,6/19/2024
F8:17:2D,Tuya Smart Inc.,FALSE,MA-L,6/19/2024
98:3D:AE,Espressif Inc.,FALSE,MA-L,6/19/2024
80:22:FA,ITEL MOBILE LIMITED,FALSE,MA-L,6/19/2024
B0:81:84,Espressif Inc.,FALSE,MA-L,6/19/2024
C0:47:0E,Dell Inc.,FALSE,MA-L,6/19/2024
98:F1:AE,Senaisc,FALSE,MA-L,6/19/2024
F4:20:55:2,Elehear inc.,FALSE,MA-M,6/19/2024
8C:1F:64:52:7,PDW,FALSE,MA-S,6/19/2024
8C:1F:64:8B:3,Hubbell Power Systems,FALSE,MA-S,6/19/2024
58:EA:1F,"Beijing Xiaomi Mobile Software Co., Ltd",FALSE,MA-L,6/20/2024
2C:EA:DA,ICC Intelligent Platforms GmbH,FALSE,MA-L,6/20/2024
F4:20:55:B,Synaps Technology S.r.l.,FALSE,MA-M,6/20/2024
8C:1F:64:49:C,Red Lion Europe GmbH,FALSE,MA-S,6/20/2024
8C:1F:64:90:4,Hensoldt Sensors GmbH,FALSE,MA-S,6/21/2024
F4:20:55:D,"Wuxi Sunning Smart Devices Co.,Ltd",FALSE,MA-M,6/21/2024
F4:20:55:7,Beyond Laser Systems LLC,FALSE,MA-M,6/21/2024
8C:1F:64:CF:9,VeoTech,FALSE,MA-S,6/21/2024
40:85:56,Continental Automotive Romania SLR,FALSE,MA-L,6/25/2024
9C:69:ED,Arista Networks,FALSE,MA-L,6/25/2024
D0:CE:C0,Xiaomi Communications Co Ltd,FALSE,MA-L,6/25/2024
28:59:23,Xiaomi Communications Co Ltd,FALSE,MA-L,6/25/2024
94:8B:93,Xiaomi Communications Co Ltd,FALSE,MA-L,6/25/2024
5C:5D:EC,JiangSu Newcom Optical&Electrical Communication CO Ltd,FALSE,MA-L,6/25/2024
A8:4F:A4,CHINA DRAGON TECHNOLOGY LIMITED,FALSE,MA-L,6/25/2024
A0:98:57,"Shenzhen ELINK Technology Co., Ltd.",FALSE,MA-L,6/25/2024
24:96:D5,"NEXCON Technology Co.,ltd.",FALSE,MA-L,6/25/2024
AC:A6:13,Aivres SYSTEMS INC,FALSE,MA-L,6/25/2024
DC:62:79,TP-Link Systems Inc,FALSE,MA-L,3/26/2025
F4:20:55:0,AsicFlag,FALSE,MA-M,6/25/2024
24:86:25:2,Emerson Automation FCP Kft.,FALSE,MA-M,6/25/2024
F4:20:55:C,"Shenzhen Guangjian Technology Co.,Ltd",FALSE,MA-M,6/25/2024
F4:20:55:3,Annapurna labs,FALSE,MA-M,6/25/2024
F4:20:55:6,"Shenzhen GuangXu Electronic Technology Co.,Ltd.",FALSE,MA-M,6/25/2024
24:86:25:B,Wynd Labs,FALSE,MA-M,6/25/2024
F4:20:55:4,Pulsotronic-Anlagentechnik GmbH,FALSE,MA-M,6/25/2024
F4:20:55:E,Shenzhen Keyking Technology Limited,FALSE,MA-M,6/25/2024
F4:20:55:1,"Sichuan Gengyuan Technology Co.,Ltd",FALSE,MA-M,6/25/2024
8C:1F:64:BC:4,"EasyNet Industry (Shenzhen) Co., Ltd",FALSE,MA-S,6/25/2024
8C:1F:64:A6:7,Electrovymir LLC,FALSE,MA-S,6/25/2024
8C:1F:64:16:B,TKR Spezialwerkzeuge GmbH,FALSE,MA-S,6/25/2024
24:86:25,IEEE Registration Authority,FALSE,MA-L,6/26/2024
CC:38:D0,Palo Alto Networks,FALSE,MA-L,6/26/2024
24:86:25:9,Vtron Pty Ltd,FALSE,MA-M,6/26/2024
8C:1F:64:93:6,"Jiangsu Eman Electronic Technology Co., Ltd",FALSE,MA-S,6/26/2024
C8:A9:13,Lontium Semiconductor Corporation,FALSE,MA-L,6/27/2024
98:75:96,EM Microelectronic,FALSE,MA-L,6/27/2024
7C:8D:9C,Edgecore Americas Networking Corporation,FALSE,MA-L,6/27/2024
F4:FB:F5,EM Microelectronic,FALSE,MA-L,6/27/2024
F4:9E:A4,Epiq Solutions,FALSE,MA-L,6/27/2024
24:86:25:7,"Tianjin Optical Electrical Juneng Communication Co.,Ltd.",FALSE,MA-M,6/27/2024
24:86:25:0,"Shanghai Xizhi Technology Co., Ltd.",FALSE,MA-M,6/27/2024
24:86:25:C,"L-LIGHT Co., Ltd.",FALSE,MA-M,6/27/2024
24:86:25:8,"Ningbo Sigmatek Automation Co., Ltd.",FALSE,MA-M,6/27/2024
8C:1F:64:6D:F,ALPHI Technology Corporation,FALSE,MA-S,6/27/2024
8C:1F:64:E6:6,ENLESS WIRELESS,FALSE,MA-S,6/27/2024
8C:1F:64:F1:C,"Rigel Engineering, LLC",FALSE,MA-S,6/27/2024
8C:1F:64:51:A,TELE Haase Steuergeräte Ges.m.b.H,FALSE,MA-S,6/27/2024
78:1F:7C,Nokia,FALSE,MA-L,6/28/2024
10:1A:92,"AKEBONO BRAKE INDUSTRY CO.,LTD.",FALSE,MA-L,6/28/2024
C4:13:75,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,FALSE,MA-L,6/28/2024
88:B2:AB,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,6/28/2024
24:E3:A4,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,6/28/2024
30:04:75,QBIC COMMUNICATIONS DMCC,FALSE,MA-L,6/28/2024
30:00:FC,Nokia,FALSE,MA-L,6/28/2024
C0:96:A4,"Fiberhome Telecommunication Technologies Co.,LTD",FALSE,MA-L,6/28/2024
EC:73:59,"Shenzhen Cloudsky Technologies Co., Ltd.",FALSE,MA-L,6/28/2024
24:86:25:A,TAS INDIA PVT LTD,FALSE,MA-M,6/28/2024
24:86:25:5,METRO ELECTRONICS,FALSE,MA-M,6/28/2024
24:86:25:D,"Chengdu HOLDTECS Co.,Ltd",FALSE,MA-M,6/28/2024
D8:23:E0,SPEEDTECH CORP.,FALSE,MA-L,1/13/2025
4C:22:C9,zte corporation,FALSE,MA-L,7/1/2024
00:A1:59,LG Electronics,FALSE,MA-L,7/1/2024
CC:76:3A,zte corporation,FALSE,MA-L,7/1/2024
8C:1D:55,"Hanwha NxMD (Thailand) Co., Ltd.",FALSE,MA-L,7/1/2024
AC:5C:80,Telink Micro LLC,FALSE,MA-L,7/1/2024
80:06:D9,zte corporation,FALSE,MA-L,7/1/2024
24:86:25:4,"Codepoint Technologies, Inc.",FALSE,MA-M,7/1/2024
24:86:25:3,"ViewSec Co., Ltd.",FALSE,MA-M,7/1/2024
24:86:25:1,"Shenzhen LianwangRuijie Communication Technology Co, Ltd.",FALSE,MA-M,7/1/2024
24:86:25:6,ADTEK,FALSE,MA-M,7/1/2024
8C:1F:64:6F:B,Exatron Servers Manufacturing Pvt Ltd,FALSE,MA-S,7/1/2024
8C:1F:64:5B:7,Vortex Sp. z o.o.,FALSE,MA-S,7/1/2024
EC:FC:2F,Sagemcom Broadband SAS,FALSE,MA-L,7/2/2024
60:45:CD,Sagemcom Broadband SAS,FALSE,MA-L,7/2/2024
EC:66:52,Info Fiber Solutions Pvt Ltd,FALSE,MA-L,7/2/2024
0.442094907,Qorvo Utrecht B.V.,FALSE,MA-L,7/2/2024
24:86:25:E,"Hangzhou UPAI Technology Co., Ltd",FALSE,MA-M,7/2/2024
8C:1F:64:36:F,SP MANUFACTURING PTE LTD,FALSE,MA-S,7/2/2024
8C:1F:64:E6:3,Infosoft Digital Design and Services P L,FALSE,MA-S,7/2/2024
8C:1F:64:4E:3,Exi Flow Measurement Ltd,FALSE,MA-S,7/2/2024
2C:56:83,"China Mobile Group Device Co.,Ltd.",FALSE,MA-L,7/3/2024
48:5C:2C,Earda Technologies co Ltd,FALSE,MA-L,7/3/2024
8C:BF:EA,Espressif Inc.,FALSE,MA-L,7/3/2024
CC:B0:B3,Microsoft Corporation,FALSE,MA-L,7/3/2024
80:D5:2C,"Beijing Cheering Networks Technology Co.,Ltd.",FALSE,MA-L,7/3/2024
D8:26:FA,"Jiangxi Zhentian Technology CO.,LTD",FALSE,MA-L,7/3/2024
94:C3:6B,DRD Automation GmbH,FALSE,MA-L,7/3/2024
D4:8C:49,Espressif Inc.,FALSE,MA-L,7/3/2024
8C:1F:64:B9:1,CLEALINK TECHNOLOGY,FALSE,MA-S,7/3/2024
EC:8E:77,Intel Corporate,FALSE,MA-L,7/5/2024
74:F9:0F,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
20:14:C4,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
88:F4:DA,Intel Corporate,FALSE,MA-L,7/5/2024
30:E3:A4,Intel Corporate,FALSE,MA-L,7/5/2024
B4:1D:C4,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
60:56:B1,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
1C:62:7E,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
64:DE:6D,Intel Corporate,FALSE,MA-L,7/5/2024
E4:1F:D5,Intel Corporate,FALSE,MA-L,7/5/2024
C8:58:B3,Intel Corporate,FALSE,MA-L,7/5/2024
EC:4C:8C,Intel Corporate,FALSE,MA-L,7/5/2024
5C:18:DD,CIG SHANGHAI CO LTD,FALSE,MA-L,7/5/2024
00:72:EE,Intel Corporate,FALSE,MA-L,7/5/2024
14:36:0E,Zyxel Communications Corporation,FALSE,MA-L,7/5/2024
1C:B4:6C,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
5C:4E:EE,AltoBeam Inc.,FALSE,MA-L,7/5/2024
E8:F6:73,Microsoft Corporation,FALSE,MA-L,7/5/2024
5C:C1:F2,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
74:3C:24,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
00:A9:1D,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
B8:D4:C3,"HUAWEI TECHNOLOGIES CO.,LTD",FALSE,MA-L,7/5/2024
E8:62:BE,Intel Corporate,FALSE,MA-L,7/5/2024
BC:04:35,"GD Midea Air-Conditioning Equipment Co.,Ltd.",FALSE,MA-L,7/5/2024
80:C0:1E,Intel Corporate,FALSE,MA-L,7/5/2024
8C:1F:64:55:9,Intozi Tech Pvt Ltd,FALSE,MA-S,7/5/2024
8C:1F:64:A0:F,DORLET SAU,FALSE,MA-S,7/5/2024
8C:1F:64:99:3,Applied Electro Magnetics Pvt. Ltd.,FALSE,MA-S,7/5/2024
8C:1F:64:A4:9,Integer.pl S.A.,FALSE,MA-S,7/5/2024
8:48:57,"Suteng Innovation Technology Co., Ltd.",FALSE,MA-L,7/8/2024
C8:B4:AB,"Inspur Computer Technology Co.,Ltd.",FALSE,MA-L,7/8/2024
C4:D8:C8,Silicon Laboratories,FALSE,MA-L,7/8/2024
C4:B6:91,Angel Robotics,FALSE,MA-L,7/8/2024
94:EC:32,Silicon Laboratories,FALSE,MA-L,7/8/2024
AC:86:D1,IEEE Registration Authority,FALSE,MA-L,7/8/2024
AC:86:D1:6,"Adveco Technology Co., Ltd",FALSE,MA-M,7/8/2024
AC:86:D1:B,"shenzhen ceita communications technology co.,ltd",FALSE,MA-M,7/8/2024
AC:86:D1:A,EMIT GmbH,FALSE,MA-M,7/8/2024
8C:1F:64:0C:8,EA Elektro-Automatik GmbH,FALSE,MA-S,2/11/2025
EA:8F:96,"Proficium, LLC",FALSE,CID,7/8/2024
0C:95:15,"Palltronics, Inc.",FALSE,MA-L,7/9/2024
